,symbol,price,timestamp,lag1,lag2,lag3,sma5,sma10,sma20,sma50,sma100,sma200
402,TCS.BO,3405.15234375,2025-07-01 00:00:00.000000,3436.528564453125,3418.75537109375,3417.265869140625,3419.787939453125,3407.2226318359376,3410.8889770507812,3417.962705078125,3495.4683227539062,3787.8954357910156
403,TCS.BO,3399.095703125,2025-07-02 00:00:00.000000,3405.15234375,3436.528564453125,3418.75537109375,3415.3595703125,3404.3580810546873,3413.013818359375,3420.6343115234376,3489.43025390625,3783.426583251953
404,TCS.BO,3376.65576171875,2025-07-03 00:00:00.000000,3399.095703125,3405.15234375,3436.528564453125,3407.237548828125,3402.0247314453127,3414.4436157226564,3421.001962890625,3482.7111352539064,3778.585723876953
405,TCS.BO,3396.71240234375,2025-07-04 00:00:00.000000,3376.65576171875,3399.095703125,3405.15234375,3402.828955078125,3400.694189453125,3416.1936157226564,3421.988251953125,3476.4184497070314,3773.949503173828
406,TCS.BO,3387.7763671875,2025-07-07 00:00:00.000000,3396.71240234375,3376.65576171875,3399.095703125,3393.078515625,3402.53603515625,3415.6102783203123,3421.88841796875,3470.1156298828123,3769.1145983886718
407,TCS.BO,3382.21630859375,2025-07-08 00:00:00.000000,3387.7763671875,3396.71240234375,3376.65576171875,3388.49130859375,3404.1396240234376,3412.7730346679687,3421.752177734375,3464.2822607421876,3764.2275524902343
408,TCS.BO,3360.371826171875,2025-07-09 00:00:00.000000,3382.21630859375,3387.7763671875,3396.71240234375,3380.746533203125,3398.0530517578127,3408.4141357421877,3420.62890625,3458.169919433594,3759.275869140625
409,TCS.BO,3358.336669921875,2025-07-10 00:00:00.000000,3360.371826171875,3382.21630859375,3387.7763671875,3377.08271484375,3392.1601318359376,3405.849951171875,3420.288671875,3452.736970214844,3754.359080810547
410,TCS.BO,3242.2646484375,2025-07-11 00:00:00.000000,3358.336669921875,3360.371826171875,3382.21630859375,3346.1931640625,3374.5110595703127,3396.829309082031,3417.3484765625,3446.2830517578127,3749.618944091797
411,TCS.BO,3200.36376953125,2025-07-14 00:00:00.000000,3242.2646484375,3358.336669921875,3360.371826171875,3308.71064453125,3350.894580078125,3383.318212890625,3413.346865234375,3439.8146166992187,3744.9091052246094
412,TCS.BO,3229.75390625,2025-07-15 00:00:00.000000,3200.36376953125,3242.2646484375,3358.336669921875,3278.2181640625,3333.354736328125,3370.288684082031,3409.8582568359375,3433.4073291015625,3740.4018933105467
413,TCS.BO,3220.438720703125,2025-07-16 00:00:00.000000,3229.75390625,3200.36376953125,3242.2646484375,3250.23154296875,3315.4890380859374,3359.9235595703126,3406.4539892578123,3427.1957421875,3735.933664550781
414,TCS.BO,3196.577880859375,2025-07-17 00:00:00.000000,3220.438720703125,3229.75390625,3200.36376953125,3217.87978515625,3297.48125,3349.7529907226562,3402.52822265625,3421.0796728515625,3731.3227526855467
415,TCS.BO,3177.997314453125,2025-07-18 00:00:00.000000,3196.577880859375,3220.438720703125,3229.75390625,3205.026318359375,3275.6097412109375,3338.151965332031,3398.3341796875,3415.6448486328127,3726.6018212890626
416,TCS.BO,3146.663818359375,2025-07-21 00:00:00.000000,3177.997314453125,3196.577880859375,3220.438720703125,3194.286328125,3251.498486328125,3327.0172607421873,3390.007861328125,3409.9301513671876,3721.650477294922
417,TCS.BO,3148.009033203125,2025-07-22 00:00:00.000000,3146.663818359375,3177.997314453125,3196.577880859375,3177.937353515625,3228.0777587890625,3316.10869140625,3383.76240234375,3404.1521411132812,3716.620061035156
418,TCS.BO,3167.5361328125,2025-07-23 00:00:00.000000,3148.009033203125,3146.663818359375,3177.997314453125,3167.3568359375,3208.794189453125,3303.423620605469,3377.2559619140625,3399.6603515625,3711.8832202148437
419,TCS.BO,3138.444580078125,2025-07-24 00:00:00.000000,3167.5361328125,3148.009033203125,3146.663818359375,3155.73017578125,3186.80498046875,3289.482556152344,3369.5437353515626,3395.308708496094,3706.9146447753906
420,TCS.BO,3122.703369140625,2025-07-25 00:00:00.000000,3138.444580078125,3167.5361328125,3148.009033203125,3144.67138671875,3174.8488525390626,3274.6799560546874,3361.8670458984375,3390.9841845703127,3702.1271704101564
421,TCS.BO,3067.60888671875,2025-07-28 00:00:00.000000,3122.703369140625,3138.444580078125,3167.5361328125,3128.860400390625,3161.5733642578125,3256.2339721679687,3353.9496142578123,3387.372880859375,3696.9837231445313
422,TCS.BO,3045.1923828125,2025-07-29 00:00:00.000000,3067.60888671875,3122.703369140625,3138.444580078125,3108.2970703125,3143.1172119140624,3238.235974121094,3346.00015625,3383.4129150390627,3691.6166064453123
423,TCS.BO,3042.20361328125,2025-07-30 00:00:00.000000,3045.1923828125,3067.60888671875,3122.703369140625,3083.23056640625,3125.293701171875,3220.3913696289064,3337.4614404296876,3379.0677783203123,3686.335524902344
424,TCS.BO,3026.06396484375,2025-07-31 00:00:00.000000,3042.20361328125,3045.1923828125,3067.60888671875,3060.754443359375,3108.2423095703125,3202.861779785156,3329.5043798828124,3374.3968872070313,3680.9689282226564
425,TCS.BO,2991.941162109375,2025-08-01 00:00:00.000000,3026.06396484375,3042.20361328125,3045.1923828125,3034.602001953125,3089.6366943359376,3182.6232177734373,3320.1759521484373,3368.88923828125,3675.5469189453124
426,TCS.BO,3063.47412109375,2025-08-04 00:00:00.000000,2991.941162109375,3026.06396484375,3042.20361328125,3033.775048828125,3081.317724609375,3166.40810546875,3311.804794921875,3363.982756347656,3670.8575854492187
427,TCS.BO,3050.771484375,2025-08-05 00:00:00.000000,3063.47412109375,2991.941162109375,3026.06396484375,3034.890869140625,3071.5939697265626,3149.8358642578123,3303.950185546875,3359.1775756835937,3666.171983642578
428,TCS.BO,3020.335205078125,2025-08-06 00:00:00.000000,3050.771484375,3063.47412109375,2991.941162109375,3030.5171875,3056.873876953125,3132.834033203125,3295.5016162109373,3354.197941894531,3661.426505126953
429,TCS.BO,3035.8271484375,2025-08-07 00:00:00.000000,3020.335205078125,3050.771484375,3063.47412109375,3032.46982421875,3046.6121337890627,3116.7085571289062,3287.3815869140626,3350.0749389648436,3656.8679064941407
430,TCS.BO,3023.224365234375,2025-08-08 00:00:00.000000,3035.8271484375,3020.335205078125,3050.771484375,3038.72646484375,3036.6642333984373,3105.75654296875,3279.65314453125,3345.7397924804686,3652.1913415527342
431,TCS.BO,3029.052734375,2025-08-11 00:00:00.000000,3023.224365234375,3035.8271484375,3020.335205078125,3031.8421875,3032.8086181640624,3097.1909912109377,3272.330615234375,3341.6115405273435,3647.4199792480467
432,TCS.BO,3024.220703125,2025-08-12 00:00:00.000000,3029.052734375,3023.224365234375,3035.8271484375,3026.53203125,3030.7114501953124,3086.9143310546874,3265.7922705078126,3336.8897412109377,3642.8348889160156
433,TCS.BO,3024.3203125,2025-08-13 00:00:00.000000,3024.220703125,3029.052734375,3023.224365234375,3027.329052734375,3028.9231201171874,3077.1084106445314,3259.14669921875,3332.7151489257812,3638.5522924804686
434,TCS.BO,3010.671142578125,2025-08-14 00:00:00.000000,3024.3203125,3024.220703125,3029.052734375,3022.2978515625,3027.383837890625,3067.8130737304687,3252.39892578125,3327.7579565429687,3633.9552648925783
435,TCS.BO,3000.758056640625,2025-08-18 00:00:00.000000,3010.671142578125,3024.3203125,3024.220703125,3017.80458984375,3028.26552734375,3058.9511108398438,3245.1798388671873,3322.5382641601564,3629.398546142578
436,TCS.BO,3004.9423828125,2025-08-19 00:00:00.000000,3000.758056640625,3010.671142578125,3024.3203125,3012.98251953125,3022.412353515625,3051.8650390625,3237.28982421875,3316.8471728515624,3624.815637207031
437,TCS.BO,3085.890625,2025-08-20 00:00:00.000000,3004.9423828125,3000.758056640625,3010.671142578125,3025.31650390625,3025.924267578125,3048.7591186523437,3230.2284130859375,3311.7082055664064,3620.467624511719
438,TCS.BO,3089.676513671875,2025-08-21 00:00:00.000000,3085.890625,3004.9423828125,3000.758056640625,3038.387744140625,3032.8583984375,3044.8661376953123,3223.070947265625,3306.8255786132813,3616.21537109375
439,TCS.BO,3042.30322265625,2025-08-22 00:00:00.000000,3089.676513671875,3085.890625,3004.9423828125,3044.71416015625,3033.506005859375,3040.0590698242186,3215.7246044921876,3301.3102783203126,3612.2379553222654
440,TCS.BO,3129.07958984375,2025-08-25 00:00:00.000000,3042.30322265625,3089.676513671875,3085.890625,3070.378466796875,3044.0915283203126,3040.377880859375,3209.852646484375,3297.127265625,3608.6260510253906
441,TCS.BO,3144.52197265625,2025-08-26 00:00:00.000000,3129.07958984375,3042.30322265625,3089.676513671875,3098.294384765625,3055.6384521484374,3044.22353515625,3203.3313720703127,3293.6311108398436,3605.202491455078
442,TCS.BO,3085.143310546875,2025-08-28 00:00:00.000000,3144.52197265625,3129.07958984375,3042.30322265625,3098.144921875,3061.730712890625,3046.221081542969,3195.2273486328127,3289.593825683594,3600.6296801757812
443,TCS.BO,3072.93896484375,2025-08-29 00:00:00.000000,3085.143310546875,3144.52197265625,3129.07958984375,3094.797412109375,3066.592578125,3047.757849121094,3188.1313037109376,3286.823154296875,3595.944630126953
444,TCS.BO,3100.635498046875,2025-09-01 00:00:00.000000,3072.93896484375,3085.143310546875,3144.52197265625,3106.4638671875,3075.589013671875,3051.48642578125,3182.144228515625,3285.3574145507814,3591.4193225097656
445,TCS.BO,3100.585693359375,2025-09-02 00:00:00.000000,3100.635498046875,3072.93896484375,3085.143310546875,3100.765087890625,3085.57177734375,3056.91865234375,3175.9555859375,3284.1160546875,3586.651926269531
446,TCS.BO,3086.6875,2025-09-03 00:00:00.000000,3100.585693359375,3100.635498046875,3072.93896484375,3089.198193359375,3093.7462890625,3058.0793212890626,3170.302177734375,3282.5688989257815,3581.8106860351563
447,TCS.BO,3084.246826171875,2025-09-04 00:00:00.000000,3086.6875,3100.585693359375,3100.635498046875,3089.018896484375,3093.5819091796875,3059.7530883789063,3164.663505859375,3281.4643237304685,3577.1838647460936
448,TCS.BO,3037.12255859375,2025-09-05 00:00:00.000000,3084.246826171875,3086.6875,3100.585693359375,3081.855615234375,3088.326513671875,3060.5924560546873,3156.9812060546874,3280.024318847656,3572.3354357910157
449,TCS.BO,3008.080810546875,2025-09-08 00:00:00.000000,3037.12255859375,3084.246826171875,3086.6875,3063.344677734375,3084.9042724609376,3059.2051391601562,3148.7975048828125,3278.142336425781,3567.9537658691406
450,TCS.BO,3038.11865234375,2025-09-09 00:00:00.000000,3008.080810546875,3037.12255859375,3084.246826171875,3050.85126953125,3075.8081787109377,3059.949853515625,3141.1847705078126,3276.3141967773436,3563.6266125488282
451,TCS.BO,3098.59326171875,2025-09-10 00:00:00.000000,3038.11865234375,3008.080810546875,3037.12255859375,3053.232421875,3071.2153076171876,3063.4268798828125,3134.426064453125,3274.8329541015623,3559.4184582519533
452,TCS.BO,3112.342041015625,2025-09-11 00:00:00.000000,3098.59326171875,3038.11865234375,3008.080810546875,3058.85146484375,3073.9351806640625,3067.8329467773438,3128.5698583984376,3273.266281738281,3554.46486328125
453,TCS.BO,3122.404541015625,2025-09-12 00:00:00.000000,3112.342041015625,3098.59326171875,3038.11865234375,3075.907861328125,3078.88173828125,3072.737158203125,3123.03603515625,3271.8351733398435,3549.226483154297
454,TCS.BO,3099.938232421875,2025-09-15 00:00:00.000000,3122.404541015625,3112.342041015625,3098.59326171875,3094.279345703125,3078.81201171875,3077.2005126953127,3117.5016845703126,3269.251823730469,3543.6981982421876
455,TCS.BO,3133.761962890625,2025-09-16 00:00:00.000000,3099.938232421875,3122.404541015625,3112.342041015625,3113.4080078125,3082.129638671875,3083.8507080078125,3112.24267578125,3267.1154638671874,3538.4344592285156
456,TCS.BO,3161.010498046875,2025-09-17 00:00:00.000000,3133.761962890625,3099.938232421875,3122.404541015625,3125.891455078125,3089.5619384765623,3091.6541137695312,3107.7073583984375,3264.797888183594,3533.7130932617188
457,TCS.BO,3164.44775390625,2025-09-18 00:00:00.000000,3161.010498046875,3133.761962890625,3099.938232421875,3136.31259765625,3097.58203125,3095.5819702148438,3103.3519873046876,3262.5520825195313,3528.8857006835938
458,TCS.BO,3158.071533203125,2025-09-19 00:00:00.000000,3164.44775390625,3161.010498046875,3133.761962890625,3143.44599609375,3109.6769287109373,3099.0017211914064,3099.3059814453127,3259.9674438476563,3524.0293200683595
459,TCS.BO,3062.62744140625,2025-09-22 00:00:00.000000,3158.071533203125,3164.44775390625,3161.010498046875,3135.983837890625,3115.131591796875,3100.017932128906,3093.391796875,3256.840234375,3518.5580090332032
460,TCS.BO,3050.970947265625,2025-09-23 00:00:00.000000,3062.62744140625,3158.071533203125,3164.44775390625,3119.425634765625,3116.4168212890627,3096.1125,3089.5659228515624,3253.457199707031,3512.7691796875
461,TCS.BO,3024.8681640625,2025-09-24 00:00:00.000000,3050.970947265625,3062.62744140625,3158.071533203125,3092.19716796875,3109.0443115234375,3090.1298095703123,3086.0560107421875,3249.701437988281,3506.346591796875
462,TCS.BO,2949.35009765625,2025-09-25 00:00:00.000000,3024.8681640625,3050.970947265625,3062.62744140625,3049.17763671875,3092.7451171875,3083.3401489257812,3080.4479345703126,3245.153095703125,3499.608020019531
463,TCS.BO,2889.323974609375,2025-09-26 00:00:00.000000,2949.35009765625,3024.8681640625,3050.970947265625,2995.428125,3069.437060546875,3074.1593994140626,3073.8256396484376,3240.139814453125,3492.5425012207033
464,TCS.BO,2885.637451171875,2025-09-29 00:00:00.000000,2889.323974609375,2949.35009765625,3024.8681640625,2960.030126953125,3048.006982421875,3063.4094970703127,3067.6068310546875,3235.0675268554687,3485.5556689453124
465,TCS.BO,2878.26513671875,2025-09-30 00:00:00.000000,2885.637451171875,2889.323974609375,2949.35009765625,2925.48896484375,3022.4572998046874,3052.2934692382814,3061.6121875,3229.97318359375,3478.553239746094
466,TCS.BO,2903.271728515625,2025-10-01 00:00:00.000000,2878.26513671875,2885.637451171875,2889.323974609375,2901.169677734375,2996.6834228515627,3043.1226806640625,3056.744345703125,3223.376103515625,3471.533780517578
467,TCS.BO,2891.365966796875,2025-10-03 00:00:00.000000,2903.271728515625,2878.26513671875,2885.637451171875,2889.5728515625,2969.375244140625,3033.4786376953125,3051.611484375,3217.686943359375,3464.3743408203127
468,TCS.BO,2976.947021484375,2025-10-06 00:00:00.000000,2891.365966796875,2903.271728515625,2878.26513671875,2907.0974609375,2951.26279296875,3030.469860839844,3047.7997021484375,3212.52783203125,3457.9216125488283
469,TCS.BO,2962.7998046875,2025-10-07 00:00:00.000000,2976.947021484375,2891.365966796875,2903.271728515625,2922.529931640625,2941.280029296875,3028.205810546875,3044.286806640625,3206.9152709960936,3451.8402746582033
470,TCS.BO,3015.602783203125,2025-10-08 00:00:00.000000,2962.7998046875,2976.947021484375,2891.365966796875,2949.9974609375,2937.743212890625,3027.0800170898438,3042.144794921875,3202.0059204101562,3445.90794921875
471,TCS.BO,3050.572265625,2025-10-09 00:00:00.000000,3015.602783203125,2962.7998046875,2976.947021484375,2979.457568359375,2940.313623046875,3024.6789672851564,3041.8040625,3197.876838378906,3440.5210815429687
472,TCS.BO,3017.14697265625,2025-10-10 00:00:00.000000,3050.572265625,3015.602783203125,2962.7998046875,3004.61376953125,2947.093310546875,3019.9192138671874,3041.243154296875,3193.6216552734377,3435.466954345703
473,TCS.BO,2995.975830078125,2025-10-13 00:00:00.000000,3017.14697265625,3050.572265625,3015.602783203125,3008.41953125,2957.75849609375,3013.5977783203125,3040.3185986328126,3188.89001953125,3430.3613317871095
474,TCS.BO,2949.300048828125,2025-10-14 00:00:00.000000,2995.975830078125,3017.14697265625,3050.572265625,3005.719580078125,2964.124755859375,3006.065869140625,3038.7833203125,3184.1438500976565,3424.907086181641
475,TCS.BO,2969.0,2025-10-15 00:00:00.000000,2949.300048828125,2995.975830078125,3017.14697265625,2996.3990234375,2973.1982421875,2997.827770996094,3038.3244970703126,3179.250224609375,3419.6095666503907
476,TCS.BO,2970.85009765625,2025-10-16 00:00:00.000000,2969.0,2949.300048828125,2995.975830078125,2980.45458984375,2979.9560791015624,2988.3197509765623,3036.4720166015627,3174.138405761719,3414.3244372558593
477,TCS.BO,2962.60009765625,2025-10-17 00:00:00.000000,2970.85009765625,2969.0,2949.300048828125,2969.54521484375,2987.0794921875,2978.2273681640627,3034.7085888671877,3169.3293872070312,3409.0415466308596
478,TCS.BO,3014.25,2025-10-20 00:00:00.000000,2962.60009765625,2970.85009765625,2969.0,2973.200048828125,2990.8097900390626,2971.0362915039063,3034.586884765625,3165.0442504882812,3404.3152770996094
479,TCS.BO,3007.25,2025-10-21 00:00:00.000000,3014.25,2962.60009765625,2970.85009765625,2984.7900390625,2995.2548095703123,2968.2674194335937,3034.015341796875,3160.698464355469,3399.478631591797
480,TCS.BO,3074.64990234375,2025-10-23 00:00:00.000000,3007.25,3014.25,2962.60009765625,3005.92001953125,3001.159521484375,2969.4513671875,3035.0438525390623,3157.348498535156,3394.633741455078
481,TCS.BO,3062.449951171875,2025-10-24 00:00:00.000000,3074.64990234375,3007.25,3014.25,3024.239990234375,3002.3472900390625,2971.330456542969,3035.711796875,3154.0212060546874,3390.138568115234
482,TCS.BO,3084.550048828125,2025-10-27 00:00:00.000000,3062.449951171875,3074.64990234375,3007.25,3048.62998046875,3009.08759765625,2978.0904541015625,3036.9183837890623,3151.3553271484375,3385.775881347656
483,TCS.BO,3056.85009765625,2025-10-28 00:00:00.000000,3084.550048828125,3062.449951171875,3074.64990234375,3057.15,3015.1750244140626,2986.466760253906,3037.5689794921873,3148.357839355469,3381.5960192871094
484,TCS.BO,3056.85,2025-10-28 14:31:31.469873,3056.85009765625,3084.550048828125,3062.449951171875,3067.07,3025.93001953125,2995.0273876953124,3038.492556640625,3145.4457412109373,3377.032982910156
485,TCS.BO,3056.85,2025-10-28 14:32:01.726611,3056.85,3056.85009765625,3084.550048828125,3063.5100195312502,3034.71501953125,3003.956630859375,3039.614395507813,3142.3971171875,3372.812291503906
486,TCS.BO,3056.85,2025-10-28 14:32:33.625744,3056.85,3056.85,3056.85009765625,3062.3900292968747,3043.315009765625,3011.635544433594,3040.6525478515623,3138.9711860351563,3367.4855625
487,TCS.BO,3056.85,2025-10-28 14:33:05.591767,3056.85,3056.85,3056.85,3056.85001953125,3052.7400000000002,3019.90974609375,3040.0717353515624,3135.1500742187504,3362.031997558594
488,TCS.BO,3057.35009765625,2025-10-29 00:00:00.000000,3056.85,3056.85,3056.85,3056.95001953125,3057.050009765625,3023.929899902344,3039.42520703125,3131.248077148438,3356.8614262695314
489,TCS.BO,3035.550048828125,2025-10-30 00:00:00.000000,3057.35009765625,3056.85,3056.85,3052.690029296875,3059.8800146484377,3027.5674121093753,3039.2901435546873,3127.507374023438,3351.5103410644533
490,TCS.BO,3061.9,2025-10-31 07:23:09.529385,3035.550048828125,3057.35009765625,3056.85,3053.700029296875,3058.6050244140624,3029.882272949219,3037.9465517578124,3123.8995991210936,3346.486458496094
491,TCS.BO,3062.0,2025-10-31 07:23:39.729192,3061.9,3035.550048828125,3057.35009765625,3054.730029296875,3058.5600292968747,3030.453659667969,3036.296112304687,3119.8137421875,3341.4945712890626
492,TCS.BO,3062.0,2025-10-31 07:24:10.200095,3062.0,3061.9,3035.550048828125,3055.760029296875,3056.3050244140622,3032.696311035156,3035.83324609375,3115.530297363281,3336.7425729980473
493,TCS.BO,3061.75,2025-10-31 07:24:40.526633,3062.0,3062.0,3061.9,3056.640009765625,3056.7950146484372,3035.98501953125,3035.6094667968746,3111.870385253906,3332.1989523925786
494,TCS.BO,3061.0,2025-10-31 07:30:30.821739,3061.75,3062.0,3062.0,3061.73,3057.2100146484377,3041.570017089844,3034.816756835937,3108.480492675781,3327.062804931641
495,TCS.BO,3061.0,2025-10-31 07:31:01.021622,3061.0,3061.75,3062.0,3061.55,3057.625014648437,3046.170017089844,3034.02504296875,3104.990314453125,3321.9674985351567
496,TCS.BO,3061.0,2025-10-31 07:31:31.216511,3061.0,3061.0,3061.75,3061.35,3058.0400146484376,3050.677512207031,3033.51129296875,3101.9067353515625,3316.8446372070316
497,TCS.BO,3061.0,2025-10-31 07:32:01.541270,3061.0,3061.0,3061.0,3061.15,3058.4550146484376,3055.597507324219,3033.046356445312,3098.854931152344,3312.140538085938
